iter,loss,loss_f,loss_b
1,21.708749771118164,21.680213928222656,0.028536079451441765
2,21.69639015197754,21.675827026367188,0.02056293375790119
3,21.685293197631836,21.670072555541992,0.015221087262034416
4,21.674985885620117,21.66328239440918,0.011704408563673496
5,21.66518783569336,21.655746459960938,0.009442208334803581
6,21.655763626098633,21.64771842956543,0.008044346235692501
7,21.646631240844727,21.63939094543457,0.007240915205329657
8,21.637788772583008,21.630945205688477,0.006842691916972399
9,21.62923240661621,21.622526168823242,0.006706567481160164
10,21.6209659576416,21.614255905151367,0.006709439679980278
11,21.612960815429688,21.606224060058594,0.0067368741147220135
12,21.60516357421875,21.598474502563477,0.006688771303743124
13,21.597501754760742,21.591005325317383,0.006496497429907322
14,21.58990478515625,21.58376693725586,0.006138593424111605
15,21.582321166992188,21.576677322387695,0.005643274635076523
16,21.574708938598633,21.569631576538086,0.005077041685581207
17,21.567045211791992,21.56252098083496,0.0045243254862725735
18,21.559307098388672,21.55524253845215,0.004065009765326977
19,21.55145835876465,21.547700881958008,0.0037566381506621838
20,21.543447494506836,21.53982162475586,0.0036260916385799646
21,21.535221099853516,21.53154945373535,0.0036718479823321104
22,21.526731491088867,21.522857666015625,0.0038734537083655596
23,21.51793098449707,21.513729095458984,0.004202024545520544
24,21.508779525756836,21.504152297973633,0.004626905545592308
25,21.499229431152344,21.494110107421875,0.0051185316406190395
26,21.489225387573242,21.48357391357422,0.005651100538671017
27,21.47869300842285,21.472484588623047,0.006207751575857401
28,21.467557907104492,21.460771560668945,0.006786401849240065
29,21.45574951171875,21.448347091674805,0.007401490584015846
30,21.443185806274414,21.43510627746582,0.008078702725470066
31,21.429786682128906,21.420942306518555,0.008844522759318352
32,21.415464401245117,21.40574836730957,0.009715916588902473
33,21.400115966796875,21.389419555664062,0.010695593431591988
34,21.38361930847168,21.371845245361328,0.011774944141507149
35,21.365859985351562,21.35291862487793,0.012942018918693066
36,21.346698760986328,21.332509994506836,0.014189371839165688
37,21.32599639892578,21.31047821044922,0.01551791187375784
38,21.303585052490234,21.286649703979492,0.016935918480157852
39,21.279294967651367,21.260841369628906,0.01845395937561989
40,21.252933502197266,21.23285675048828,0.020077001303434372
41,21.22430992126465,21.2025146484375,0.021795425564050674
42,21.1932373046875,21.169660568237305,0.023577211424708366
43,21.159530639648438,21.134166717529297,0.025363892316818237
44,21.123023986816406,21.095951080322266,0.027072636410593987
45,21.083553314208984,21.054948806762695,0.02860441617667675
46,21.040971755981445,21.01111602783203,0.029855715110898018
47,20.995149612426758,20.964418411254883,0.030730539932847023
48,20.945959091186523,20.91480827331543,0.031151480972766876
49,20.89327621459961,20.862207412719727,0.031069012358784676
50,20.836950302124023,20.806482315063477,0.030467094853520393
51,20.77680778503418,20.74744415283203,0.029364081099629402
52,20.712610244750977,20.68480110168457,0.02780979685485363
53,20.64402961730957,20.618148803710938,0.025881540030241013
54,20.570627212524414,20.546945571899414,0.023681748658418655
55,20.491790771484375,20.470447540283203,0.021344151347875595
56,20.406715393066406,20.387657165527344,0.019058870151638985
57,20.314416885375977,20.29730224609375,0.017114348709583282
58,20.213769912719727,20.197830200195312,0.015940114855766296
59,20.103580474853516,20.08745574951172,0.016125332564115524
60,19.9826717376709,19.96428680419922,0.01838584616780281
61,19.849912643432617,19.826440811157227,0.023472091183066368
62,19.704254150390625,19.672204971313477,0.03205011039972305
63,19.54473304748535,19.50015640258789,0.04457637667655945
64,19.370473861694336,19.30931282043457,0.06116051599383354
65,19.180688858032227,19.099273681640625,0.08141539245843887
66,18.97430419921875,18.870073318481445,0.10423087328672409
67,18.749252319335938,18.6216983795166,0.12755298614501953
68,18.502063751220703,18.353389739990234,0.14867429435253143
69,18.22890853881836,18.06362533569336,0.16528357565402985
70,17.92732810974121,17.750919342041016,0.17640908062458038
71,17.59691619873047,17.414426803588867,0.18248948454856873
72,17.23882484436035,17.05392837524414,0.1848965287208557
73,16.85490608215332,16.669445037841797,0.18546172976493835
74,16.446495056152344,16.260391235351562,0.18610315024852753
75,16.013690948486328,15.825277328491211,0.1884128451347351
76,15.556389808654785,15.363174438476562,0.19321510195732117
77,15.076473236083984,14.876200675964355,0.2002725601196289
78,14.57858657836914,14.370269775390625,0.208316370844841
79,14.068829536437988,13.853422164916992,0.21540753543376923
80,13.553143501281738,13.333621978759766,0.21952152252197266
81,13.036466598510742,12.8175048828125,0.21896128356456757
82,12.52331256866455,12.310650825500488,0.21266208589076996
83,12.018177032470703,11.817501068115234,0.20067571103572845
84,11.525129318237305,11.340851783752441,0.18427713215351105
85,11.047533988952637,10.882493019104004,0.16504141688346863
86,10.588897705078125,10.444732666015625,0.14416520297527313
87,10.153624534606934,10.031021118164062,0.12260323017835617
88,9.747553825378418,9.646677017211914,0.10087698698043823
89,9.379352569580078,9.299205780029297,0.08014655858278275
90,9.061312675476074,8.998772621154785,0.06253976374864578
91,8.806838989257812,8.757265090942383,0.04957433417439461
92,8.626169204711914,8.58375358581543,0.04241600260138512
93,8.521897315979004,8.481977462768555,0.03991999104619026
94,8.48509693145752,8.44378662109375,0.04131041839718819
95,8.497143745422363,8.453609466552734,0.04353455454111099
96,8.5396728515625,8.491630554199219,0.048042405396699905
97,8.604912757873535,8.555244445800781,0.04966822266578674
98,8.67090129852295,8.616936683654785,0.0539650022983551
99,8.70604419708252,8.650923728942871,0.05512002855539322
100,8.742609024047852,8.6860933303833,0.05651593580842018
101,8.755203247070312,8.697664260864258,0.05753910541534424
102,8.719002723693848,8.661396026611328,0.057606518268585205
103,8.672992706298828,8.615829467773438,0.05716346949338913
104,8.590399742126465,8.533716201782227,0.05668358877301216
105,8.512757301330566,8.456820487976074,0.05593637004494667
106,8.426105499267578,8.371957778930664,0.05414735525846481
107,8.35299301147461,8.300780296325684,0.05221298709511757
108,8.283141136169434,8.23245906829834,0.05068229138851166
109,8.227429389953613,8.179041862487793,0.0483873188495636
110,8.178397178649902,8.133575439453125,0.04482220113277435
111,8.1421480178833,8.10080623626709,0.041341401636600494
112,8.111832618713379,8.073219299316406,0.038613539189100266
113,8.091474533081055,8.05555534362793,0.03591933846473694
