iter,loss,loss_f,loss_b
147,7.792267799377441,7.751077175140381,0.04119083657860756
148,7.754200458526611,7.710115432739258,0.04408509284257889
149,7.714970111846924,7.668687343597412,0.0462828166782856
150,7.672635555267334,7.624669075012207,0.04796649515628815
151,7.629776477813721,7.58053731918335,0.04923904687166214
152,7.586273193359375,7.536118984222412,0.05015427619218826
153,7.5448713302612305,7.4940643310546875,0.05080709233880043
154,7.505126476287842,7.453710079193115,0.05141633749008179
155,7.468055248260498,7.415749549865723,0.052305638790130615
156,7.431954383850098,7.378356456756592,0.05359813943505287
157,7.396356582641602,7.341214179992676,0.05514251068234444
158,7.35992431640625,7.302964210510254,0.056960005313158035
159,7.322519779205322,7.263233661651611,0.05928598344326019
160,7.284437656402588,7.22244119644165,0.06199658289551735
161,7.246076583862305,7.181375980377197,0.06470056623220444
162,7.208466529846191,7.141060829162598,0.06740550696849823
163,7.171489715576172,7.101245403289795,0.07024446129798889
164,7.135647296905518,7.062779903411865,0.07286737859249115
165,7.100246906280518,7.025247097015381,0.07499974966049194
166,7.06529426574707,6.988403797149658,0.07689062505960464
167,7.030610084533691,6.9520978927612305,0.07851224392652512
168,6.996120929718018,6.916584491729736,0.0795363038778305
169,6.962265968322754,6.882071018218994,0.08019492775201797
170,6.928953170776367,6.848193168640137,0.0807599201798439
171,6.896401405334473,6.815423965454102,0.0809776782989502
172,6.864606857299805,6.783607006072998,0.08099998533725739
173,6.833363056182861,6.752096652984619,0.08126631379127502
174,6.802735805511475,6.721139430999756,0.08159621059894562
175,6.772593975067139,6.690588474273682,0.08200546354055405
176,6.7429046630859375,6.660055160522461,0.08284953981637955
177,6.713953018188477,6.630132675170898,0.08382047712802887
178,6.685966968536377,6.601210117340088,0.08475672453641891
179,6.659127712249756,6.5733184814453125,0.08580922335386276
180,6.633565902709961,6.547060012817383,0.0865059420466423
181,6.609150409698486,6.522364616394043,0.08678597211837769
182,6.585618019104004,6.498802185058594,0.08681593090295792
183,6.562860488891602,6.476600646972656,0.0862596333026886
184,6.5410051345825195,6.455557346343994,0.085447758436203
185,6.5202178955078125,6.435756683349609,0.08446132391691208
186,6.500548839569092,6.4173359870910645,0.08321277052164078
187,6.4819183349609375,6.3997883796691895,0.08212998509407043
188,6.464128494262695,6.383187294006348,0.08094125986099243
189,6.447010040283203,6.367102146148682,0.07990802079439163
190,6.430469512939453,6.351496696472168,0.07897260040044785
191,6.414474010467529,6.336454391479492,0.07801979035139084
192,6.398989200592041,6.321739673614502,0.0772494301199913
193,6.383936882019043,6.30768346786499,0.07625332474708557
194,6.369236469268799,6.293813705444336,0.0754227265715599
195,6.354818344116211,6.2806549072265625,0.07416348904371262
196,6.340646266937256,6.267498016357422,0.07314829528331757
197,6.326755523681641,6.255270481109619,0.07148482650518417
198,6.313379764556885,6.242848873138428,0.0705307349562645
199,6.301265239715576,6.2328667640686035,0.0683983862400055
200,6.292128086090088,6.2238969802856445,0.06823121756315231
201,6.28810453414917,6.2228875160217285,0.06521722674369812
202,6.282138824462891,6.215668678283691,0.066470205783844
203,6.26003885269165,6.196948051452637,0.06309060752391815
204,6.232879638671875,6.169551849365234,0.06332788616418839
205,6.226041793823242,6.163183689117432,0.06285791099071503
206,6.222522735595703,6.16218900680542,0.0603337436914444
207,6.200879096984863,6.139642715454102,0.06123620271682739
208,6.182643413543701,6.122653484344482,0.05998969450592995
209,6.178866386413574,6.120556354522705,0.058310024440288544
210,6.166067600250244,6.1070404052734375,0.05902721732854843
211,6.1458001136779785,6.088445663452148,0.05735442787408829
212,6.137062072753906,6.08079719543457,0.05626503378152847
213,6.1286540031433105,6.071916103363037,0.05673769488930702
214,6.110733509063721,6.055644512176514,0.05508909374475479
215,6.097782135009766,6.043190956115723,0.054591260850429535
216,6.090178489685059,6.035335063934326,0.05484326556324959
217,6.075778961181641,6.022435665130615,0.0533432736992836
218,6.060534477233887,6.007260322570801,0.053274255245923996
219,6.051362037658691,5.998095989227295,0.05326581746339798
220,6.039968967437744,5.98798131942749,0.051987748593091965
221,6.024644374847412,5.972484588623047,0.05216001346707344
222,6.0129075050354,5.961142063140869,0.0517653152346611
223,6.002860069274902,5.952174663543701,0.050685200840234756
224,5.989191055297852,5.938294887542725,0.050896257162094116
225,5.975452899932861,5.925292491912842,0.050160616636276245
226,5.964637279510498,5.915240287780762,0.04939718171954155
227,5.952919006347656,5.90341329574585,0.049505822360515594
228,5.939023494720459,5.890479564666748,0.048544030636548996
229,5.926302909851074,5.878173351287842,0.04812951385974884
230,5.915016174316406,5.867006778717041,0.04800963029265404
231,5.902451515197754,5.8553924560546875,0.047059010714292526
232,5.8887786865234375,5.841835021972656,0.04694368317723274
233,5.876145362854004,5.82967472076416,0.046470582485198975
234,5.8642354011535645,5.818573951721191,0.04566122964024544
235,5.8513689041137695,5.805830955505371,0.04553811252117157
236,5.83778190612793,5.793081283569336,0.04470053315162659
237,5.824765682220459,5.780606746673584,0.04415910691022873
238,5.81227970123291,5.768482208251953,0.04379762336611748
239,5.799320697784424,5.756447792053223,0.04287287965416908
240,5.785698413848877,5.743152141571045,0.04254629835486412
241,5.772170066833496,5.7303338050842285,0.04183638095855713
242,5.759065628051758,5.717918872833252,0.041146762669086456
243,5.745927333831787,5.705134391784668,0.040793176740407944
244,5.732339382171631,5.692387580871582,0.039951570332050323
245,5.718435287475586,5.678867340087891,0.03956787288188934
246,5.704620838165283,5.665688514709473,0.03893217816948891
247,5.690985202789307,5.652705192565918,0.038279954344034195
248,5.6772847175598145,5.639398097991943,0.03788679838180542
249,5.6633076667785645,5.626194477081299,0.03711336851119995
250,5.6490583419799805,5.612328052520752,0.03673005476593971
251,5.6347174644470215,5.598646640777588,0.036070678383111954
252,5.620395660400391,5.584866523742676,0.035529252141714096
253,5.606066703796387,5.5709991455078125,0.035067420452833176
254,5.591625213623047,5.557214736938477,0.03441034257411957
255,5.576977252960205,5.542914390563965,0.0340629443526268
256,5.562123775482178,5.528707027435303,0.03341694548726082
257,5.5470991134643555,5.514043807983398,0.033055298030376434
258,5.531959533691406,5.499446868896484,0.03251258656382561
259,5.516724109649658,5.484647274017334,0.03207693621516228
260,5.501388072967529,5.469730854034424,0.03165715932846069
261,5.485926628112793,5.454774379730225,0.03115236386656761
262,5.470311641693115,5.4394941329956055,0.030817456543445587
263,5.454530715942383,5.424251556396484,0.030278954654932022
264,5.438568592071533,5.408575534820557,0.02999321185052395
265,5.422431468963623,5.39296817779541,0.029463300481438637
266,5.406117916107178,5.3769121170043945,0.029205651953816414
267,5.389636039733887,5.360936641693115,0.02869953215122223
268,5.372983455657959,5.344526290893555,0.028457071632146835
269,5.3561692237854,5.3281965255737305,0.02797258086502552
270,5.339193344116211,5.311441421508789,0.027751939371228218
271,5.322065353393555,5.29478645324707,0.02727896347641945
272,5.304793834686279,5.277698040008545,0.027095768600702286
273,5.28740119934082,5.26078987121582,0.02661142311990261
274,5.2699174880981445,5.243424892425537,0.026492377743124962
275,5.252401351928711,5.226436614990234,0.025964703410863876
276,5.234940052032471,5.208987712860107,0.02595234289765358
277,5.217673301696777,5.192343235015869,0.025329960510134697
278,5.200759410858154,5.175279140472412,0.025480087846517563
279,5.184285640716553,5.159580707550049,0.02470487728714943
280,5.168004989624023,5.142948150634766,0.02505660057067871
281,5.150943279266357,5.126801013946533,0.024142486974596977
282,5.13169002532959,5.107116222381592,0.02457372285425663
283,5.109772682189941,5.086013317108154,0.0237593874335289
284,5.08719539642334,5.063285827636719,0.023909589275717735
285,5.0667595863342285,5.043214797973633,0.02354484610259533
286,5.049127578735352,5.025926113128662,0.023201480507850647
287,5.032381057739258,5.009100437164307,0.02328079380095005
288,5.01404333114624,4.991373062133789,0.022670168429613113
289,4.993381977081299,4.970574378967285,0.022807439789175987
290,4.97204065322876,4.9496893882751465,0.022351475432515144
291,4.952176570892334,4.929993152618408,0.022183427587151527
292,4.933981418609619,4.911910533905029,0.022070717066526413
293,4.915811538696289,4.894188404083252,0.021622950211167336
294,4.896267890930176,4.87462043762207,0.021647576242685318
295,4.875669479370117,4.854438781738281,0.021230725571513176
296,4.855503082275391,4.83441162109375,0.021091463044285774
297,4.836513519287109,4.815611362457275,0.02090235985815525
298,4.8179826736450195,4.797430992126465,0.020551607012748718
299,4.7988362312316895,4.778348922729492,0.020487185567617416
300,4.778940200805664,4.75881290435791,0.0201271902769804
301,4.759140491485596,4.739161968231201,0.019978748634457588
302,4.740081787109375,4.720312595367432,0.01976921223104
303,4.721489906311035,4.70200777053833,0.019482091069221497
304,4.702679634094238,4.683311462402344,0.019368011504411697
305,4.683452606201172,4.664389610290527,0.019063100218772888
306,4.664281368255615,4.645380020141602,0.018901295959949493
307,4.6456098556518555,4.626918792724609,0.018690964207053185
308,4.627325534820557,4.608885288238525,0.01844020187854767
309,4.609012126922607,4.590714931488037,0.01829734817147255
310,4.590524673461914,4.572488784790039,0.018035946413874626
311,4.572144031524658,4.554277420043945,0.01786680705845356
312,4.554147243499756,4.5364789962768555,0.017668191343545914
313,4.536465167999268,4.519019603729248,0.017445512115955353
314,4.518842697143555,4.501548767089844,0.01729389652609825
315,4.501206874847412,4.484134674072266,0.017072323709726334
316,4.483743190765381,4.466835021972656,0.01690828986465931
317,4.466607570648193,4.4498748779296875,0.016732502728700638
318,4.449734210968018,4.433194637298584,0.016539594158530235
319,4.432967185974121,4.416573524475098,0.01639380492269993
320,4.416294574737549,4.400086879730225,0.016207685694098473
321,4.399842262268066,4.383787631988525,0.016054730862379074
322,4.3836846351623535,4.367782115936279,0.01590275578200817
323,4.367748737335205,4.352010250091553,0.01573846861720085
324,4.3519511222839355,4.336344242095947,0.01560672465711832
325,4.336315155029297,4.320860385894775,0.015454617328941822
326,4.320924282073975,4.305603981018066,0.01532026007771492
327,4.305789470672607,4.290595531463623,0.01519395038485527
328,4.290847301483154,4.275787830352783,0.015059304423630238
329,4.276063919067383,4.261116981506348,0.014947130344808102
330,4.261480331420898,4.246652126312256,0.014828318729996681
331,4.247135162353516,4.232417106628418,0.01471819169819355
332,4.233001232147217,4.218382835388184,0.014618441462516785
333,4.219038009643555,4.20452356338501,0.014514385722577572
334,4.205249786376953,4.190825462341309,0.01442416850477457
335,4.1916656494140625,4.17733097076416,0.014334669336676598
336,4.178284645080566,4.164035797119141,0.014248687773942947
337,4.165076732635498,4.150905132293701,0.014171574264764786
338,4.152027606964111,4.13793420791626,0.014093617908656597
339,4.139155387878418,4.1251325607299805,0.014022755436599255
340,4.126465797424316,4.1125102043151855,0.013955672271549702
341,4.113941669464111,4.100050449371338,0.013891045935451984
342,4.101567268371582,4.087734222412109,0.013832886703312397
343,4.089349269866943,4.0755720138549805,0.01377706415951252
344,4.077295303344727,4.063570022583008,0.013725509867072105
345,4.065398216247559,4.051720142364502,0.01367808599025011
346,4.053643226623535,4.04000997543335,0.013633416034281254
347,4.0420355796813965,4.028442859649658,0.013592575676739216
348,4.030580520629883,4.017025470733643,0.013554878532886505
349,4.019275188446045,4.005754470825195,0.013520482927560806
350,4.008111953735352,3.9946231842041016,0.01348898746073246
351,3.9970927238464355,3.9836320877075195,0.013460746966302395
352,3.986222982406616,3.972787618637085,0.013435391709208488
353,3.9755020141601562,3.9620893001556396,0.013412664644420147
354,3.9649245738983154,3.951531171798706,0.01339332852512598
355,3.954493999481201,3.941117763519287,0.013376248069107533
356,3.944213628768921,3.930851459503174,0.013362121768295765
357,3.934083938598633,3.9207329750061035,0.013350922614336014
358,3.924102544784546,3.9107608795166016,0.013341624289751053
359,3.9142696857452393,3.9009342193603516,0.01333539467304945
360,3.9045891761779785,3.8912580013275146,0.013331210240721703
361,3.8950603008270264,3.8817315101623535,0.01332882884889841
362,3.885680913925171,3.872351884841919,0.013328923843801022
363,3.876452922821045,3.8631227016448975,0.013330177403986454
364,3.8673760890960693,3.8540430068969727,0.013333036564290524
365,3.858449697494507,3.8451123237609863,0.013337423093616962
366,3.849672794342041,3.8363304138183594,0.013342473655939102
367,3.8410441875457764,3.827695369720459,0.013348720967769623
368,3.832564353942871,3.819208860397339,0.013355542905628681
369,3.8242316246032715,3.810868978500366,0.01336262933909893
370,3.8160436153411865,3.802673578262329,0.013370123691856861
371,3.8080008029937744,3.794623374938965,0.013377435505390167
372,3.8001012802124023,3.7867166996002197,0.013384627178311348
373,3.7923431396484375,3.778951644897461,0.013391543179750443
374,3.7847249507904053,3.771327018737793,0.013397982344031334
375,3.777245044708252,3.763841152191162,0.01340398658066988
376,3.7699027061462402,3.756493330001831,0.013409368693828583
377,3.762694835662842,3.7492806911468506,0.013414228335022926
378,3.7556204795837402,3.742202043533325,0.013418390415608883
379,3.7486765384674072,3.7352545261383057,0.01342200767248869
380,3.741861581802368,3.7284364700317383,0.013425132259726524
381,3.735172748565674,3.721745252609253,0.013427577912807465
382,3.7286078929901123,3.7151780128479004,0.013429772108793259
383,3.7221641540527344,3.7087326049804688,0.013431436382234097
384,3.7158377170562744,3.7024049758911133,0.01343265175819397
385,3.7096266746520996,3.696192741394043,0.0134338503703475
386,3.703526735305786,3.6900923252105713,0.013434422202408314
387,3.697535276412964,3.684100389480591,0.013434940949082375
388,3.69164776802063,3.6782124042510986,0.013435347005724907
389,3.6858603954315186,3.6724252700805664,0.01343515608459711
390,3.6801695823669434,3.666734218597412,0.01343526504933834
391,3.674570322036743,3.661135196685791,0.013435008004307747
392,3.6690595149993896,3.6556248664855957,0.01343456469476223
393,3.663630962371826,3.6501965522766113,0.013434524647891521
394,3.6582822799682617,3.644848346710205,0.013433949090540409
395,3.6530070304870605,3.639573335647583,0.013433761894702911
396,3.6478023529052734,3.634368658065796,0.013433745130896568
397,3.642662525177002,3.6292290687561035,0.013433531858026981
398,3.6375839710235596,3.624149799346924,0.013434242457151413
399,3.632561445236206,3.619126558303833,0.013435004279017448
400,3.627591609954834,3.6141552925109863,0.013436384499073029
401,3.6226706504821777,3.60923171043396,0.01343889907002449
402,3.6177942752838135,3.6043524742126465,0.013441720046103
403,3.6129579544067383,3.5995118618011475,0.01344612892717123
404,3.608159303665161,3.594707727432251,0.013451656326651573
405,3.6033952236175537,3.5899367332458496,0.013458381406962872
406,3.5986626148223877,3.585195302963257,0.013467296026647091
407,3.5939583778381348,3.5804810523986816,0.013477415777742863
408,3.589280605316162,3.5757908821105957,0.013489797711372375
409,3.584627389907837,3.5711231231689453,0.013504330068826675
410,3.579996109008789,3.5664753913879395,0.013520617038011551
411,3.5753865242004395,3.5618467330932617,0.013539837673306465
412,3.570796012878418,3.5572350025177,0.013560962863266468
413,3.5662243366241455,3.5526394844055176,0.013584737665951252
414,3.5616703033447266,3.5480589866638184,0.013611281290650368
415,3.557133197784424,3.5434932708740234,0.013639845885336399
416,3.5526130199432373,3.5389413833618164,0.013671599328517914
417,3.548109531402588,3.5344040393829346,0.013705551624298096
418,3.543623447418213,3.529881238937378,0.013742107897996902
419,3.539154291152954,3.5253727436065674,0.013781589455902576
420,3.534702777862549,3.5208797454833984,0.013823049142956734
421,3.5302693843841553,3.516401767730713,0.013867583125829697
422,3.525855541229248,3.5119411945343018,0.013914288021624088
423,3.521461009979248,3.507497549057007,0.013963386416435242
424,3.517086982727051,3.5030717849731445,0.014015253633260727
425,3.512735366821289,3.498666524887085,0.014068943448364735
426,3.508406162261963,3.4942808151245117,0.014125431887805462
427,3.504101514816284,3.489917516708374,0.014183918945491314
428,3.499821901321411,3.485577344894409,0.014244561083614826
429,3.4955687522888184,3.4812610149383545,0.014307629317045212
430,3.491344451904297,3.4769721031188965,0.014372355304658413
431,3.4871482849121094,3.4727087020874023,0.014439498074352741
432,3.482983112335205,3.468474864959717,0.014508319087326527
433,3.4788498878479004,3.464270830154419,0.01457911916077137
434,3.474749803543091,3.4600980281829834,0.014651786535978317
435,3.470684051513672,3.455958127975464,0.014725960791110992
436,3.466654062271118,3.4518520832061768,0.014802040532231331
437,3.462660551071167,3.4477810859680176,0.014879362657666206
438,3.458704710006714,3.443746328353882,0.014958404935896397
439,3.454787015914917,3.439748525619507,0.015038536861538887
440,3.450908660888672,3.435788631439209,0.015120010823011398
441,3.447071075439453,3.431868553161621,0.015202534385025501
442,3.4432740211486816,3.427988052368164,0.015285893343389034
443,3.4395177364349365,3.424147605895996,0.01537021342664957
444,3.4358034133911133,3.420348644256592,0.015454876236617565
445,3.432130813598633,3.416590452194214,0.01554025150835514
446,3.4285004138946533,3.412874937057495,0.01562553085386753
447,3.4249117374420166,3.409200668334961,0.015711063519120216
448,3.4213647842407227,3.4055685997009277,0.015796218067407608
449,3.4178597927093506,3.4019787311553955,0.01588103175163269
450,3.414396047592163,3.398430824279785,0.015965178608894348
451,3.410973072052002,3.3949248790740967,0.01604829728603363
452,3.40759015083313,3.3914597034454346,0.016130436211824417
453,3.404247283935547,3.3880362510681152,0.016211019828915596
454,3.400942087173462,3.3846518993377686,0.016290245577692986
455,3.3976757526397705,3.3813083171844482,0.016367480158805847
456,3.3944461345672607,3.3780031204223633,0.016442986205220222
457,3.3912525177001953,3.3747365474700928,0.016516072675585747
458,3.3880929946899414,3.3715057373046875,0.016587261110544205
459,3.384967088699341,3.3683114051818848,0.016655724495649338
460,3.38187313079834,3.3651509284973145,0.016722187399864197
461,3.3788108825683594,3.362025260925293,0.016785714775323868
462,3.3757779598236084,3.358930826187134,0.016847213730216026
463,3.372772693634033,3.3558669090270996,0.01690567098557949
464,3.3697948455810547,3.352832317352295,0.016962429508566856
465,3.3668415546417236,3.349825859069824,0.017015786841511726
466,3.36391282081604,3.3468446731567383,0.01706819236278534
467,3.361006259918213,3.3438897132873535,0.01711650937795639
468,3.3581202030181885,3.3409550189971924,0.01716523803770542
469,3.3552544116973877,3.338045835494995,0.017208505421876907
470,3.3524057865142822,3.335150957107544,0.017254723235964775
471,3.349574327468872,3.332282066345215,0.017292294651269913
472,3.3467583656311035,3.3294200897216797,0.01733819767832756
473,3.3439571857452393,3.326589345932007,0.017367832362651825
474,3.341172218322754,3.323754072189331,0.017418161034584045
475,3.338407516479492,3.3209736347198486,0.01743379794061184
476,3.335675001144409,3.318175792694092,0.017499230802059174
477,3.3330078125,3.3155219554901123,0.017485756427049637
478,3.330488920211792,3.312899589538574,0.017589328810572624
479,3.3282694816589355,3.310748815536499,0.01752055622637272
480,3.3266713619232178,3.3089892864227295,0.017681999132037163
481,3.3258299827575684,3.3082633018493652,0.017566600814461708
482,3.325711488723755,3.3079919815063477,0.017719492316246033
483,3.324960708618164,3.3073220252990723,0.0176386758685112
484,3.3219897747039795,3.304295778274536,0.017694003880023956
485,3.316143035888672,3.2984533309936523,0.01768960990011692
486,3.309819221496582,3.292137384414673,0.017681868746876717
487,3.3059840202331543,3.288282871246338,0.017701130360364914
488,3.305001735687256,3.2872824668884277,0.01771923527121544
489,3.3045644760131836,3.286829948425293,0.017734475433826447
490,3.3022027015686035,3.2844412326812744,0.017761463299393654
491,3.2977120876312256,3.279919147491455,0.01779302768409252
492,3.293130874633789,3.275334119796753,0.017796702682971954
493,3.290328025817871,3.2724878787994385,0.017840202897787094
494,3.2889742851257324,3.2711052894592285,0.01786891184747219
495,3.2873029708862305,3.2694151401519775,0.017887886613607407
496,3.284203052520752,3.266254425048828,0.017948513850569725
497,3.280245304107666,3.2622690200805664,0.017976220697164536
498,3.276827812194824,3.258814811706543,0.018012909218668938
499,3.2745091915130615,3.2564456462860107,0.01806364580988884
500,3.2726070880889893,3.2545230388641357,0.01808406598865986
501,3.2701563835144043,3.2520363330841064,0.01812010630965233
502,3.2669124603271484,3.248753786087036,0.018158752471208572
503,3.263455629348755,3.245269536972046,0.018186109140515327
504,3.2604527473449707,3.242237091064453,0.0182157214730978
505,3.2579894065856934,3.2397420406341553,0.018247468397021294
506,3.255621910095215,3.2373576164245605,0.018264329060912132
507,3.25290584564209,3.2346246242523193,0.018281279131770134
508,3.2497801780700684,3.2314670085906982,0.01831325702369213
509,3.2465314865112305,3.228208303451538,0.018323076888918877
