iter,parameters_1
141.0,0.020406827330589294
142.0,0.02056211605668068
143.0,0.020717134699225426
144.0,0.020871883258223534
145.0,0.021026361733675003
146.0,0.021180570125579834
147.0,0.021334506571292877
148.0,0.021488172933459282
149.0,0.021641571074724197
150.0,0.021794699132442474
151.0,0.021947558969259262
152.0,0.02210015244781971
153.0,0.022252479568123817
154.0,0.022404542192816734
155.0,0.02255634032189846
156.0,0.022707877680659294
157.0,0.022859154269099236
158.0,0.023010171949863434
159.0,0.02316093258559704
160.0,0.023311438038945198
161.0,0.023461690172553062
162.0,0.02361169271171093
163.0,0.0237614456564188
164.0,0.023910952731966972
165.0,0.024060215801000595
166.0,0.024209236726164818
167.0,0.02435801737010479
168.0,0.02450656145811081
169.0,0.024654872715473175
170.0,0.024802951142191887
171.0,0.024950800463557243
172.0,0.025098424404859543
173.0,0.025245822966098785
174.0,0.02539300173521042
175.0,0.025539962574839592
176.0,0.025686707347631454
177.0,0.025833239778876305
178.0,0.02597956173121929
179.0,0.026125676929950714
180.0,0.02627158723771572
181.0,0.02641729637980461
182.0,0.026562806218862534
183.0,0.026708120480179787
184.0,0.02685324102640152
185.0,0.026998169720172882
186.0,0.027142910286784172
187.0,0.027287466451525688
188.0,0.02743184007704258
189.0,0.027576033025979996
190.0,0.027720049023628235
191.0,0.027863891795277596
192.0,0.028007561340928078
193.0,0.02815106138586998
194.0,0.0282943956553936
195.0,0.02843756414949894
196.0,0.028580570593476295
197.0,0.028723418712615967
198.0,0.028866108506917953
199.0,0.029008643701672554
200.0,0.029151026159524918
201.0,0.029293259605765343
202.0,0.02943534404039383
203.0,0.029577283188700676
204.0,0.029719078913331032
205.0,0.029860733076930046
206.0,0.030002247542142868
207.0,0.030143626034259796
208.0,0.03028486855328083
209.0,0.03042597882449627
210.0,0.030566956847906113
211.0,0.03070780634880066
212.0,0.03084852732717991
213.0,0.03098912350833416
214.0,0.031129594892263412
215.0,0.031269945204257965
216.0,0.03141017630696297
217.0,0.03155028820037842
218.0,0.03169028088450432
219.0,0.031830158084630966
220.0,0.03196992352604866
221.0,0.0321095772087574
222.0,0.03224911913275719
223.0,0.03238855302333832
224.0,0.03252787888050079
225.0,0.032667096704244614
226.0,0.03280621021986008
227.0,0.03294521942734718
228.0,0.03308412805199623
229.0,0.03322293609380722
230.0,0.03336164355278015
231.0,0.03350025415420532
232.0,0.03363876789808273
233.0,0.033777184784412384
234.0,0.03391550853848457
235.0,0.0340537391602993
236.0,0.03419187664985657
237.0,0.03432992100715637
238.0,0.034467875957489014
239.0,0.03460574150085449
240.0,0.034743521362543106
241.0,0.03488121181726456
242.0,0.03501881659030914
243.0,0.035156335681676865
244.0,0.03529377281665802
245.0,0.03543112799525261
246.0,0.03556840121746063
247.0,0.03570559248328209
248.0,0.03584270179271698
249.0,0.0359797328710556
250.0,0.03611668571829796
251.0,0.036253560334444046
252.0,0.036390360444784164
253.0,0.036527082324028015
254.0,0.0366637296974659
255.0,0.03680030256509781
256.0,0.03693680465221405
257.0,0.03707323223352432
258.0,0.037209589034318924
259.0,0.037345875054597855
260.0,0.037482090294361115
261.0,0.037618238478899
262.0,0.03775431588292122
263.0,0.03789032623171806
264.0,0.038026269525289536
265.0,0.038162149488925934
266.0,0.03829796239733696
267.0,0.03843371197581291
268.0,0.03856939822435379
269.0,0.038705021142959595
270.0,0.038840580731630325
271.0,0.03897607699036598
272.0,0.03911151364445686
273.0,0.03924689069390297
274.0,0.0393822081387043
275.0,0.039517465978860855
276.0,0.03965266793966293
277.0,0.039787810295820236
278.0,0.03992289677262306
279.0,0.04005792737007141
280.0,0.04019290208816528
281.0,0.04032782465219498
282.0,0.040462691336870193
283.0,0.04059750586748123
284.0,0.04073226824402809
285.0,0.04086697846651077
286.0,0.041001636534929276
287.0,0.0411362461745739
288.0,0.04127080738544464
289.0,0.041405320167541504
290.0,0.04153978452086449
291.0,0.04167420044541359
292.0,0.04180857166647911
293.0,0.04194289445877075
294.0,0.04207717254757881
295.0,0.04221140593290329
296.0,0.042345594614744186
297.0,0.0424797423183918
298.0,0.04261384531855583
299.0,0.04274790734052658
300.0,0.04288192838430405
301.0,0.04301590844988823
302.0,0.04314985126256943
303.0,0.04328375309705734
304.0,0.04341761767864227
305.0,0.04355144500732422
306.0,0.04368523508310318
307.0,0.043818987905979156
308.0,0.04395270720124245
309.0,0.04408639296889305
310.0,0.04422004520893097
311.0,0.0443536639213562
312.0,0.04448724910616875
313.0,0.04462080076336861
314.0,0.04475432261824608
315.0,0.04488781467080116
316.0,0.04502127692103386
317.0,0.04515470936894417
318.0,0.04528811573982239
319.0,0.04542149230837822
320.0,0.04555484279990196
321.0,0.045688167214393616
322.0,0.04582146555185318
323.0,0.04595474153757095
324.0,0.04608799144625664
325.0,0.04622121900320053
326.0,0.046354424208402634
327.0,0.046487607061862946
328.0,0.04662076756358147
329.0,0.046753909438848495
330.0,0.04688703268766403
331.0,0.047020137310028076
332.0,0.04715322330594063
333.0,0.04728629067540169
334.0,0.04741934314370155
335.0,0.04755237698554993
336.0,0.047685395926237106
337.0,0.04781839996576309
338.0,0.047951389104127884
339.0,0.04808436706662178
340.0,0.04821733385324478
341.0,0.04835028573870659
342.0,0.0484832264482975
343.0,0.048616159707307816
344.0,0.048749081790447235
345.0,0.04888199642300606
346.0,0.049014899879693985
347.0,0.049147795885801315
348.0,0.04928068816661835
349.0,0.04941357299685478
350.0,0.04954645037651062
351.0,0.04967932403087616
352.0,0.0498121939599514
353.0,0.04994506016373634
354.0,0.05007792264223099
355.0,0.05021078512072563
356.0,0.050343647599220276
357.0,0.05047650635242462
358.0,0.05060936510562897
359.0,0.05074222758412361
360.0,0.050875090062618256
361.0,0.0510079562664032
362.0,0.05114082247018814
363.0,0.05127369239926338
364.0,0.05140656977891922
365.0,0.051539450883865356
366.0,0.05167233571410179
367.0,0.05180522799491882
368.0,0.05193812772631645
369.0,0.05207103490829468
370.0,0.0522039495408535
371.0,0.05233687534928322
372.0,0.05246980860829353
373.0,0.052602753043174744
374.0,0.05273570865392685
375.0,0.05286867544054985
376.0,0.053001657128334045
377.0,0.053134649991989136
378.0,0.05326765775680542
379.0,0.0534006804227829
380.0,0.05353371798992157
381.0,0.053666770458221436
382.0,0.053799837827682495
383.0,0.05393292382359505
384.0,0.05406602472066879
385.0,0.05419914424419403
386.0,0.05433228239417076
387.0,0.05446544289588928
388.0,0.054598622024059296
389.0,0.0547318235039711
390.0,0.054865047335624695
391.0,0.05499828979372978
392.0,0.05513155832886696
393.0,0.055264849215745926
394.0,0.055398162454366684
395.0,0.05553150177001953
396.0,0.05566486716270447
397.0,0.055798258632421494
398.0,0.05593167617917061
399.0,0.05606511980295181
400.0,0.056198593229055405
401.0,0.056332092732191086
402.0,0.056465622037649155
403.0,0.05659918114542961
404.0,0.056732770055532455
405.0,0.056866392493247986
406.0,0.057000044733285904
407.0,0.05713373050093651
408.0,0.0572674497961998
409.0,0.057401202619075775
410.0,0.05753498896956444
411.0,0.05766880884766579
412.0,0.05780266225337982
413.0,0.05793655291199684
414.0,0.058070480823516846
415.0,0.058204445987939835
416.0,0.05833844840526581
417.0,0.058472488075494766
418.0,0.05860656872391701
419.0,0.05874068662524223
420.0,0.05887484550476074
421.0,0.059009045362472534
422.0,0.05914328619837761
423.0,0.05927756801247597
424.0,0.05941189453005791
425.0,0.05954626202583313
426.0,0.059680674225091934
427.0,0.05981513112783432
428.0,0.05994963273406029
429.0,0.060084179043769836
430.0,0.06021877005696297
431.0,0.06035340949892998
432.0,0.06048809364438057
433.0,0.06062282621860504
434.0,0.060757607221603394
435.0,0.060892436653375626
436.0,0.06102731451392174
437.0,0.06116224452853203
438.0,0.0612972229719162
439.0,0.06143225356936455
440.0,0.061567336320877075
441.0,0.06170247122645378
442.0,0.061837658286094666
443.0,0.06197289749979973
444.0,0.06210819259285927
445.0,0.062243539839982986
446.0,0.06237894296646118
447.0,0.06251440197229385
448.0,0.0626499131321907
449.0,0.06278548389673233
450.0,0.06292111426591873
451.0,0.06305679678916931
452.0,0.06319253891706467
453.0,0.0633283406496048
454.0,0.0634642019867897
455.0,0.06360012292861938
456.0,0.06373610347509384
457.0,0.06387214362621307
458.0,0.06400825083255768
459.0,0.06414441764354706
460.0,0.06428064405918121
461.0,0.06441693753004074
462.0,0.06455329060554504
463.0,0.06468971073627472
464.0,0.06482619792222977
465.0,0.06496274471282959
466.0,0.06509935855865479
467.0,0.06523603945970535
468.0,0.06537278741598129
469.0,0.0655096024274826
470.0,0.06564648449420929
471.0,0.06578343361616135
472.0,0.06592044979333878
473.0,0.06605754047632217
474.0,0.06619469821453094
475.0,0.06633192300796509
476.0,0.0664692223072052
477.0,0.06660658866167068
478.0,0.06674402952194214
479.0,0.06688154488801956
480.0,0.06701912730932236
481.0,0.06715678423643112
482.0,0.06729451566934586
483.0,0.06743232160806656
484.0,0.06757020205259323
485.0,0.06770815700292587
486.0,0.06784618645906448
487.0,0.06798429042100906
488.0,0.06812247633934021
489.0,0.06826073676347733
490.0,0.06839907169342041
491.0,0.06853748857975006
492.0,0.06867597997188568
493.0,0.06881455332040787
494.0,0.06895320862531662
495.0,0.06909193843603134
496.0,0.06923075020313263
497.0,0.06936964392662048
498.0,0.0695086196064949
499.0,0.06964767724275589
500.0,0.06978681683540344
501.0,0.06992603838443756
502.0,0.07006534188985825
503.0,0.0702047273516655
504.0,0.07034420222043991
505.0,0.07048375904560089
506.0,0.07062339782714844
507.0,0.07076312601566315
508.0,0.07090293616056442
509.0,0.07104283571243286
510.0,0.07118282467126846
511.0,0.07132289558649063
512.0,0.07146305590867996
513.0,0.07160330563783646
514.0,0.07174364477396011
515.0,0.07188407331705093
516.0,0.07202459126710892
517.0,0.07216519862413406
518.0,0.07230589538812637
519.0,0.07244668155908585
520.0,0.07258755713701248
521.0,0.07272852957248688
522.0,0.07286959141492844
523.0,0.07301074266433716
524.0,0.07315199077129364
525.0,0.07329332828521729
526.0,0.07343476265668869
527.0,0.07357628643512726
528.0,0.07371790707111359
529.0,0.07385962456464767
530.0,0.07400143891572952
531.0,0.07414335012435913
532.0,0.0742853581905365
533.0,0.07442746311426163
534.0,0.07456966489553452
535.0,0.07471196353435516
536.0,0.07485435903072357
537.0,0.07499685138463974
538.0,0.07513944059610367
539.0,0.07528213411569595
540.0,0.075424924492836
541.0,0.0755678117275238
542.0,0.07571080327033997
543.0,0.07585389167070389
544.0,0.07599708437919617
545.0,0.0761403813958168
546.0,0.0762837752699852
547.0,0.07642727345228195
548.0,0.07657087594270706
549.0,0.07671458274126053
550.0,0.07685839384794235
551.0,0.07700230926275253
552.0,0.07714632898569107
553.0,0.07729045301675797
554.0,0.07743468135595322
555.0,0.07757901400327682
556.0,0.07772345095872879
557.0,0.07786799967288971
558.0,0.07801265269517899
559.0,0.07815741747617722
560.0,0.0783022865653038
561.0,0.07844726741313934
562.0,0.07859235256910324
563.0,0.07873754948377609
564.0,0.0788828507065773
565.0,0.07902826368808746
566.0,0.07917378842830658
567.0,0.07931942492723465
568.0,0.07946517318487167
569.0,0.07961103320121765
570.0,0.07975700497627258
571.0,0.07990308851003647
572.0,0.08004928380250931
573.0,0.0801955908536911
574.0,0.08034200966358185
575.0,0.08048854768276215
576.0,0.0806351974606514
577.0,0.0807819589972496
578.0,0.08092883974313736
579.0,0.08107583224773407
580.0,0.08122294396162033
581.0,0.08137016743421555
582.0,0.08151751011610031
583.0,0.08166497200727463
584.0,0.0818125456571579
585.0,0.08196023851633072
586.0,0.08210805058479309
587.0,0.08225598186254501
588.0,0.08240403234958649
589.0,0.08255220204591751
590.0,0.08270049095153809
591.0,0.08284889906644821
592.0,0.08299742639064789
593.0,0.08314608037471771
594.0,0.08329485356807709
595.0,0.08344374597072601
596.0,0.08359276503324509
597.0,0.08374190330505371
598.0,0.08389116823673248
599.0,0.0840405523777008
600.0,0.08419006317853928
601.0,0.0843396931886673
602.0,0.08448944985866547
603.0,0.08463933318853378
604.0,0.08478934317827225
605.0,0.08493947237730026
606.0,0.08508972823619843
607.0,0.08524011075496674
608.0,0.0853906199336052
609.0,0.0855412557721138
610.0,0.08569202572107315
611.0,0.08584292232990265
612.0,0.0859939455986023
613.0,0.08614509552717209
614.0,0.08629637956619263
615.0,0.08644779026508331
616.0,0.08659932762384415
617.0,0.08675099909305573
618.0,0.08690279722213745
619.0,0.08705472946166992
620.0,0.08720679581165314
621.0,0.0873589888215065
622.0,0.08751131594181061
623.0,0.08766377717256546
624.0,0.08781637251377106
625.0,0.0879691019654274
626.0,0.08812196552753448
627.0,0.08827496320009232
628.0,0.08842809498310089
629.0,0.08858136087656021
630.0,0.08873476088047028
631.0,0.08888829499483109
632.0,0.08904196321964264
633.0,0.08919577300548553
634.0,0.08934971690177917
635.0,0.08950379490852356
636.0,0.08965801447629929
637.0,0.08981236815452576
638.0,0.08996686339378357
639.0,0.09012149274349213
640.0,0.09027626365423203
641.0,0.09043116867542267
642.0,0.09058621525764465
643.0,0.09074140340089798
644.0,0.09089673310518265
645.0,0.09105220437049866
646.0,0.09120780974626541
647.0,0.09136355668306351
648.0,0.09151944518089294
649.0,0.09167547523975372
650.0,0.09183164685964584
651.0,0.0919879600405693
652.0,0.0921444222331047
653.0,0.09230102598667145
654.0,0.09245777130126953
655.0,0.09261465817689896
656.0,0.09277168661355972
657.0,0.09292886406183243
658.0,0.09308618307113647
659.0,0.09324365109205246
660.0,0.09340126067399979
661.0,0.09355901181697845
662.0,0.09371691197156906
663.0,0.09387495368719101
664.0,0.0940331444144249
665.0,0.09419148415327072
666.0,0.09434996545314789
667.0,0.094508595764637
668.0,0.09466737508773804
669.0,0.09482629597187042
670.0,0.09498536586761475
671.0,0.09514458477497101
672.0,0.09530394524335861
673.0,0.09546345472335815
674.0,0.09562311321496964
675.0,0.09578292071819305
676.0,0.09594287723302841
677.0,0.09610298275947571
678.0,0.09626323729753494
679.0,0.09642363339662552
680.0,0.09658417850732803
681.0,0.09674487262964249
682.0,0.09690571576356888
683.0,0.09706670790910721
684.0,0.09722784906625748
685.0,0.09738913923501968
686.0,0.09755057841539383
687.0,0.09771216660737991
688.0,0.09787390381097794
689.0,0.0980357900261879
690.0,0.0981978252530098
691.0,0.09836000949144363
692.0,0.09852234274148941
693.0,0.09868482500314713
694.0,0.09884745627641678
695.0,0.09901023656129837
696.0,0.0991731658577919
697.0,0.09933623671531677
698.0,0.09949945658445358
699.0,0.09966282546520233
700.0,0.09982634335756302
701.0,0.09999001026153564
702.0,0.10015381872653961
703.0,0.10031777620315552
704.0,0.10048188269138336
705.0,0.10064613074064255
706.0,0.10081052780151367
707.0,0.10097507387399673
708.0,0.10113976150751114
709.0,0.10130459070205688
710.0,0.10146956890821457
711.0,0.1016346886754036
712.0,0.10179995000362396
713.0,0.10196536034345627
714.0,0.10213091224431992
715.0,0.1022966057062149
716.0,0.10246244072914124
717.0,0.10262840986251831
718.0,0.10279452055692673
719.0,0.10296077281236649
720.0,0.10312715917825699
721.0,0.10329368710517883
722.0,0.10346034914255142
723.0,0.10362715274095535
724.0,0.10379409044981003
725.0,0.10396116226911545
726.0,0.10412836819887161
727.0,0.10429570078849792
728.0,0.10446316748857498
729.0,0.10463076084852219
730.0,0.10479848831892014
731.0,0.10496634244918823
732.0,0.10513432323932648
733.0,0.10530243068933487
734.0,0.10547065734863281
735.0,0.1056390106678009
736.0,0.10580748319625854
737.0,0.10597607493400574
738.0,0.10614478588104248
739.0,0.10631361603736877
740.0,0.10648255795240402
741.0,0.10665161907672882
742.0,0.10682079195976257
743.0,0.10699007660150528
744.0,0.10715946555137634
745.0,0.10732896625995636
746.0,0.10749857127666473
747.0,0.10766827315092087
748.0,0.10783807933330536
749.0,0.10800798237323761
750.0,0.10817798227071762
751.0,0.10834807902574539
752.0,0.10851826518774033
753.0,0.10868854075670242
754.0,0.10885890573263168
755.0,0.10902935266494751
756.0,0.1091998815536499
757.0,0.10937049239873886
758.0,0.10954117774963379
759.0,0.10971193760633469
760.0,0.10988277196884155
761.0,0.11005367338657379
762.0,0.1102246344089508
763.0,0.11039566248655319
764.0,0.11056674271821976
765.0,0.1107378825545311
766.0,0.11090907454490662
767.0,0.11108031123876572
768.0,0.1112515926361084
769.0,0.11142291873693466
770.0,0.11159428209066391
771.0,0.11176567524671555
772.0,0.11193709820508957
773.0,0.11210855096578598
774.0,0.11228002607822418
775.0,0.11245151609182358
776.0,0.11262302100658417
777.0,0.11279453337192535
778.0,0.11296604573726654
779.0,0.11313755810260773
780.0,0.11330907046794891
781.0,0.1134805679321289
782.0,0.1136520504951477
783.0,0.11382351070642471
784.0,0.11399494856595993
785.0,0.11416635662317276
786.0,0.1143377274274826
787.0,0.11450905352830887
788.0,0.11468033492565155
789.0,0.11485156416893005
790.0,0.11502273380756378
791.0,0.11519383639097214
792.0,0.11536486446857452
793.0,0.11553581804037094
794.0,0.1157066822052002
795.0,0.11587745696306229
796.0,0.11604813486337662
797.0,0.11621870845556259
798.0,0.11638917028903961
799.0,0.11655951291322708
800.0,0.1167297288775444
801.0,0.11689981073141098
802.0,0.11706975102424622
803.0,0.11723954230546951
804.0,0.11740917712450027
805.0,0.11757864058017731
806.0,0.11774793267250061
807.0,0.11791704595088959
808.0,0.11808596551418304
809.0,0.11825468391180038
810.0,0.11842319369316101
811.0,0.11859148740768433
812.0,0.11875955760478973
813.0,0.11892738938331604
814.0,0.11909497529268265
815.0,0.11926230788230896
816.0,0.11942937225103378
817.0,0.11959616094827652
818.0,0.11976266652345657
819.0,0.11992887407541275
820.0,0.12009477615356445
821.0,0.12026035785675049
822.0,0.12042561173439026
823.0,0.12059052288532257
824.0,0.12075508385896683
825.0,0.12091927975416183
826.0,0.121083103120327
827.0,0.12124653905630112
828.0,0.121409572660923
829.0,0.12157219648361206
830.0,0.12173439562320709
831.0,0.1218961551785469
832.0,0.1220574602484703
833.0,0.1222183033823967
834.0,0.12237866967916489
835.0,0.12253854423761368
836.0,0.12269791215658188
837.0,0.1228567585349083
838.0,0.12301506847143173
839.0,0.1231728345155716
840.0,0.12333003431558609
841.0,0.12348665297031403
842.0,0.12364267557859421
843.0,0.12379809468984604
844.0,0.12395288795232773
845.0,0.12410703301429749
846.0,0.12426052242517471
847.0,0.12441334128379822
848.0,0.12456546723842621
849.0,0.12471688538789749
850.0,0.12486757338047028
851.0,0.12501752376556396
852.0,0.12516671419143677
853.0,0.1253151148557663
854.0,0.12546272575855255
855.0,0.12560951709747314
856.0,0.12575547397136688
857.0,0.12590058147907257
858.0,0.12604480981826782
859.0,0.12618814408779144
860.0,0.12633056938648224
861.0,0.12647207081317902
862.0,0.1266126185655594
863.0,0.12675219774246216
864.0,0.12689077854156494
865.0,0.12702834606170654
866.0,0.12716488540172577
867.0,0.12730036675930023
868.0,0.12743476033210754
869.0,0.1275680661201477
870.0,0.12770023941993713
871.0,0.12783128023147583
872.0,0.1279611438512802
873.0,0.1280898153781891
874.0,0.12821727991104126
875.0,0.12834350764751434
876.0,0.12846848368644714
877.0,0.12859217822551727
878.0,0.12871456146240234
879.0,0.12883561849594116
880.0,0.12895531952381134
881.0,0.1290736347436905
882.0,0.12919054925441742
883.0,0.12930603325366974
884.0,0.12942007184028625
885.0,0.12953263521194458
886.0,0.12964369356632233
887.0,0.1297532171010971
888.0,0.12986119091510773
889.0,0.1299675852060318
890.0,0.13007237017154694
891.0,0.13017551600933075
892.0,0.13027700781822205
893.0,0.13037681579589844
894.0,0.13047491014003754
895.0,0.13057127594947815
896.0,0.1306658834218979
897.0,0.13075870275497437
898.0,0.1308497041463852
899.0,0.13093885779380798
900.0,0.13102614879608154
901.0,0.13111154735088348
902.0,0.13119502365589142
903.0,0.13127654790878296
904.0,0.1313561052083969
905.0,0.1314336657524109
906.0,0.1315091997385025
907.0,0.13158267736434937
908.0,0.13165408372879028
909.0,0.13172338902950287
910.0,0.13179056346416473
911.0,0.13185559213161469
912.0,0.13191843032836914
913.0,0.1319790631532669
914.0,0.1320374757051468
915.0,0.1320936381816864
916.0,0.13214752078056335
917.0,0.13219910860061646
918.0,0.13224837183952332
919.0,0.13229529559612274
920.0,0.13233985006809235
921.0,0.13238200545310974
922.0,0.13242176175117493
923.0,0.13245907425880432
924.0,0.13249394297599792
925.0,0.13252633810043335
926.0,0.1325562298297882
927.0,0.1325836181640625
928.0,0.13260847330093384
929.0,0.13263078033924103
930.0,0.13265052437782288
931.0,0.1326676905155182
932.0,0.13268226385116577
933.0,0.13269421458244324
934.0,0.13270354270935059
935.0,0.13271023333072662
936.0,0.13271427154541016
937.0,0.13271565735340118
938.0,0.13271436095237732
939.0,0.13271038234233856
940.0,0.1327037215232849
941.0,0.13269434869289398
942.0,0.13268227875232697
943.0,0.13266749680042267
944.0,0.1326499879360199
945.0,0.13262976706027985
946.0,0.13260681927204132
947.0,0.13258114457130432
948.0,0.13255274295806885
949.0,0.1325216144323349
950.0,0.13248775899410248
951.0,0.13245117664337158
952.0,0.1324118822813034
953.0,0.13236987590789795
954.0,0.1323251575231552
955.0,0.1322777420282364
956.0,0.13222762942314148
957.0,0.13217483460903168
958.0,0.13211935758590698
959.0,0.13206122815608978
960.0,0.13200044631958008
961.0,0.13193702697753906
962.0,0.13187098503112793
963.0,0.13180233538150787
964.0,0.1317310929298401
965.0,0.13165727257728577
966.0,0.1315809041261673
967.0,0.13150200247764587
968.0,0.1314205825328827
969.0,0.13133667409420013
970.0,0.1312503069639206
971.0,0.13116149604320526
972.0,0.13107025623321533
973.0,0.1309766322374344
974.0,0.13088063895702362
975.0,0.13078230619430542
976.0,0.13068166375160217
977.0,0.13057874143123627
978.0,0.1304735690355301
979.0,0.13036617636680603
980.0,0.13025659322738647
981.0,0.1301448494195938
982.0,0.13003097474575043
983.0,0.1299150139093399
984.0,0.12979699671268463
985.0,0.129676952958107
986.0,0.12955491244792938
987.0,0.12943091988563538
988.0,0.12930500507354736
989.0,0.12917721271514893
990.0,0.12904757261276245
991.0,0.12891611456871033
992.0,0.12878288328647614
993.0,0.12864792346954346
994.0,0.12851126492023468
995.0,0.1283729374408722
996.0,0.12823298573493958
997.0,0.1280914545059204
998.0,0.12794837355613708
999.0,0.127803772687912
1000.0,0.1276577115058899
1001.0,0.127510204911232
1002.0,0.12736129760742188
1003.0,0.12721103429794312
1004.0,0.1270594596862793
1005.0,0.1269065886735916
1006.0,0.12675248086452484
1007.0,0.12659716606140137
1008.0,0.12644067406654358
1009.0,0.12628304958343506
1010.0,0.1261243224143982
1011.0,0.12596453726291656
1012.0,0.12580372393131256
1013.0,0.12564192712306976
1014.0,0.12547917664051056
1015.0,0.12531550228595734
1016.0,0.12515094876289368
1017.0,0.12498554587364197
1018.0,0.1248193308711052
1019.0,0.12465233355760574
1020.0,0.1244845911860466
1021.0,0.12431613355875015
1022.0,0.12414699792861938
1023.0,0.12397721409797668
1024.0,0.12380681186914444
1025.0,0.12363582849502563
1026.0,0.12346429377794266
1027.0,0.1232922375202179
1028.0,0.12311968952417374
1029.0,0.12294667959213257
1030.0,0.12277323752641678
1031.0,0.12259939312934875
1032.0,0.12242517620325089
1033.0,0.12225060909986496
1034.0,0.12207572162151337
1035.0,0.1219005435705185
1036.0,0.12172510474920273
1037.0,0.12154942005872726
1038.0,0.12137352675199509
1039.0,0.12119744718074799
1040.0,0.12102120369672775
1041.0,0.12084481865167618
1042.0,0.12066832184791565
1043.0,0.12049173563718796
1044.0,0.1203150823712349
1045.0,0.12013838440179825
1046.0,0.11996166408061981
1047.0,0.11978494375944138
1048.0,0.11960824579000473
1049.0,0.11943158507347107
1050.0,0.11925499141216278
1051.0,0.11907847970724106
1052.0,0.1189020648598671
1053.0,0.11872576922178268
1054.0,0.11854961514472961
1055.0,0.11837362498044968
1056.0,0.11819780617952347
1057.0,0.11802218109369278
1058.0,0.1178467646241188
1059.0,0.11767157912254333
1060.0,0.11749663949012756
1061.0,0.11732196062803268
1062.0,0.11714755743741989
1063.0,0.11697344481945038
1064.0,0.11679963767528534
1065.0,0.11662615090608597
1066.0,0.11645299941301346
1067.0,0.116280198097229
1068.0,0.1161077544093132
